Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,Transaction_Amount
TRA98826985,2-Jan-03,STO1276,2,N,1,1,1,345822674,F,1-Mar-67,NO,SD23006538,A,Walkin,Credit/Debit Card,Cat B,32000
TRA98828361,2-Jan-03,STO1301,2,N,1,1,1,345823657,M,11-Jul-67,YES,SD23011740,B,Advertisment,Other,Cat B,39000
TRA98829397,2-Jan-03,STO1314,2,N,1,1,1,345824452,M,12-Apr-66,NO,SD23021263,B,Advertisment,Credit/Debit Card,Cat B,34000
TRA98827779,2-Jan-03,STO1373,2,N,1,1,1,345823247,M,5-Jan-66,NO,SD23011856,B,Advertisment,Credit/Debit Card,Cat B,39000
TRA98829641,2-Jan-03,STO1244,2,N,1,2,1,345824626,F,4-Jan-65,NO,SD23000969,B,Advertisment,Credit/Debit Card,Cat B,37000
TRA98828693,2-Jan-03,STO1233,2,N,1,1,1,345823905,M,31-May-63,NO,SD23011684,B,Advertisment,Cash,Cat B,39000
TRA98829220,2-Jan-03,STO1281,2,N,1,2,1,345824313,M,18-Apr-63,NO,SD23011859,B,Advertisment,Credit/Debit Card,Cat B,38000
TRA98829173,2-Jan-03,STO1285,2,N,1,2,1,345824274,M,30-Apr-63,NO,SD23011711,B,Advertisment,Credit/Debit Card,Cat B,31000
TRA98827594,2-Jan-03,STO1233,2,N,1,1,1,345823109,F,1-Jul-62,YES,SD23011684,B,Advertisment,Other,Cat B,33000
TRA98829266,2-Jan-03,STO1264,2,N,1,2,1,345824343,F,6-Jan-63,NO,SD23000916,B,Advertisment,Credit/Debit Card,Cat B,39000
TRA98828622,2-Jan-03,STO1251,2,N,1,1,1,345823852,M,3-Jun-62,NO,SD23000157,C,Other,Cheque,Cat B,38000
TRA98827911,2-Jan-03,STO1233,2,N,1,1,1,345823346,M,16-Apr-61,NO,SD23011684,B,Advertisment,Credit/Debit Card,Cat B,35000
TRA98829085,2-Jan-03,STO1358,2,N,1,1,1,345824211,M,18-Apr-61,NO,SD23021188,A,Walkin,Credit/Debit Card,Cat B,36000
TRA98827735,2-Jan-03,STO1241,2,N,1,2,1,345823217,M,6-Feb-59,NO,SD23000211,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98827335,2-Jan-03,STO1284,2,N,1,2,1,345822926,M,29-Mar-58,NO,SD23016875,B,Advertisment,Credit/Debit Card,Cat B,37000
TRA98828698,2-Jan-03,STO1308,2,N,1,1,1,345823908,M,18-Aug-58,YES,SD23011806,B,Advertisment,Other,Cat B,37000
TRA98829282,2-Jan-03,STO1247,2,N,1,1,1,345824358,F,27-Mar-57,NO,SD23000821,B,Advertisment,Credit/Debit Card,Cat B,40000
TRA98828579,2-Jan-03,STO1264,2,N,1,2,1,345823818,F,4-Jan-57,YES,SD23000736,B,Advertisment,Credit/Debit Card,Cat B,31000
TRA98827244,2-Jan-03,STO1340,2,N,1,1,1,345822859,M,10-Aug-56,NO,SD23000982,A,Walkin,Credit/Debit Card,Cat B,38000
TRA98828224,2-Jan-03,STO1233,2,N,1,1,1,345823568,F,12-Apr-55,YES,SD23011684,B,Advertisment,Credit/Debit Card,Cat B,36000
TRA98828016,2-Jan-03,STO1247,2,N,1,2,1,345823421,M,7-Jun-55,NO,SD23000443,B,Advertisment,Credit/Debit Card,Cat B,38000
TRA98827676,2-Jan-03,STO1271,2,N,1,1,1,345823176,M,6-Jun-55,NO,SD23012264,B,Advertisment,Credit/Debit Card,Cat B,34000
TRA98827387,2-Jan-03,STO1390,2,N,1,1,1,345822964,M,24-Jul-55,YES,SD23011771,B,Advertisment,Credit/Debit Card,Cat B,32000
TRA98827923,2-Jan-03,STO1243,2,N,1,1,1,345823355,M,25-Jun-54,YES,SD23003866,A,Walkin,Cheque,Cat B,31000
TRA98828240,2-Jan-03,STO1264,2,N,1,1,1,345823576,M,15-Nov-53,NO,SD23011756,B,Advertisment,Credit/Debit Card,Cat B,39000
TRA98827892,2-Jan-03,STO1281,2,N,1,1,1,345823328,F,7-Dec-52,NO,SD23009325,A,Walkin,Credit/Debit Card,Cat B,34000
TRA98827318,2-Jan-03,STO1247,2,N,1,1,1,345822914,M,12-Oct-46,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,32000
TRA98827390,2-Jan-03,STO1242,2,N,1,1,1,345820278,M,26-May-61,YES,SD23011707,B,Advertisment,Cash,Cat C,37059
TRA98827432,2-Jan-03,STO1244,2,N,1,1,1,345822997,M,11-Feb-65,NO,SD23000356,B,Advertisment,Credit/Debit Card,Cat A,33076
TRA98828910,2-Jan-03,STO1244,2,N,1,1,1,345824079,F,5-Jan-76,NO,SD23000356,B,Advertisment,Credit/Debit Card,Cat A,34105
TRA98828295,2-Jan-03,STO1244,2,N,1,1,1,345823611,M,20-Dec-75,NO,SD23001805,B,Advertisment,Credit/Debit Card,Cat A,35175
TRA98829016,2-Jan-03,STO1244,2,N,1,1,1,345824156,M,4-Jan-64,NO,SD23018967,B,Advertisment,Credit/Debit Card,Cat A,40320
TRA98828755,2-Jan-03,STO1250,2,N,1,2,1,345823957,F,10-Jan-70,NO,SD23011854,B,Advertisment,Credit/Debit Card,Cat B,37400
TRA98829603,2-Jan-03,STO1233,2,N,1,1,1,345824600,M,10-May-67,NO,SD23011684,B,Advertisment,Cheque,Cat B,38500
TRA98826956,2-Jan-03,STO1264,2,N,1,1,1,345822656,M,4-Jan-68,NO,SD23000933,B,Advertisment,Credit/Debit Card,Cat B,34100
TRA98827651,2-Jan-03,STO1318,2,N,1,1,1,345729415,F,22-Dec-81,NO,SD23015974,A,Walkin,Credit/Debit Card,Cat B,34100
TRA98828183,2-Jan-03,STO1301,2,N,1,2,1,345823538,M,29-Jul-81,YES,SD23011740,B,Advertisment,Cheque,Cat B,41800
TRA98828205,2-Jan-03,STO1333,2,N,1,1,1,345823556,M,27-Oct-81,NO,SD23017462,A,Walkin,Credit/Debit Card,Cat B,38500
TRA98827678,2-Jan-03,STO1247,2,N,1,2,1,345823177,M,28-Sep-80,NO,SD23000999,B,Advertisment,Credit/Debit Card,Cat B,40700
TRA98829582,2-Jan-03,STO1252,2,N,1,1,1,345824579,F,11-Nov-80,NO,SD23011960,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98827043,2-Jan-03,STO1247,2,N,1,1,1,345822719,M,26-Nov-79,NO,SD23000577,B,Advertisment,Credit/Debit Card,Cat B,36300
TRA98827660,2-Jan-03,STO1247,2,N,1,2,1,345823162,F,5-Jan-80,NO,SD23002703,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98829229,2-Jan-03,STO1332,2,N,1,1,1,345824319,F,14-Mar-79,YES,SD23011797,B,Advertisment,Cheque,Cat B,44000
TRA98828657,2-Jan-03,STO1244,2,N,1,1,1,345823877,F,16-Mar-78,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98827665,2-Jan-03,STO1373,2,N,1,1,1,345823166,M,7-Jan-79,NO,SD23021292,C,Walkin,Credit/Debit Card,Cat B,36300
TRA98828870,2-Jan-03,STO1244,2,N,1,2,1,345824049,M,4-Feb-77,NO,SD23011768,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98828167,2-Jan-03,STO1247,2,N,1,1,1,345823526,M,13-Jun-77,NO,SD23000443,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98827014,2-Jan-03,STO1291,2,N,1,2,1,345822700,M,26-Mar-77,YES,SD23011738,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98828038,2-Jan-03,STO1358,2,N,1,1,1,345823435,M,12-May-77,YES,SD23002377,A,Walkin,Cheque,Cat B,44000
TRA98828991,2-Jan-03,STO1396,6,N,3,1,1,345824139,M,16-Mar-77,YES,SD23021302,A,Walkin,,Cat B,33000
TRA98828472,2-Jan-03,STO1247,2,N,1,1,1,345823744,M,17-Oct-76,NO,SD23000449,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98829226,2-Jan-03,STO1327,2,N,1,1,1,345824318,M,4-Jun-76,NO,SD23012302,B,Advertisment,Credit/Debit Card,Cat B,37400
TRA98828920,2-Jan-03,STO1242,2,N,1,1,1,345824090,M,29-May-74,YES,SD23011707,B,Advertisment,Other,Cat B,39600
TRA98827337,2-Jan-03,STO1233,2,N,1,1,1,345822928,M,17-Oct-73,YES,SD23011684,B,Advertisment,Other,Cat B,33000
TRA98827662,2-Jan-03,STO1233,2,N,3,1,1,345823164,M,14-Dec-72,NO,SD23011684,B,Advertisment,,Cat B,42900
TRA98829645,2-Jan-03,STO1285,2,N,1,1,1,345824630,F,18-Oct-72,NO,SD23011711,B,Advertisment,Credit/Debit Card,Cat B,42900
TRA98829240,2-Jan-03,STO1291,2,N,1,1,1,345820943,M,5-Apr-72,YES,SD23011738,B,Advertisment,Cheque,Cat B,44000
TRA98828204,2-Jan-03,STO1233,2,N,1,1,1,345823555,M,19-Sep-71,YES,SD23011684,B,Advertisment,Credit/Debit Card,Cat B,37400
TRA98827982,2-Jan-03,STO1266,2,N,1,1,1,345823394,M,6-Feb-71,NO,SD23000439,B,Advertisment,Credit/Debit Card,Cat B,34100
TRA98827026,2-Jan-03,STO1291,2,N,1,1,1,345822706,M,16-Jun-70,NO,SD23011738,B,Advertisment,Cheque,Cat B,34100
TRA98828758,2-Jan-03,STO1244,2,N,1,2,1,345823961,F,4-Dec-69,NO,SD23001282,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98829434,2-Jan-03,STO1247,2,N,1,1,1,345824478,M,7-Jun-69,NO,SD23000577,B,Advertisment,Cash,Cat B,39600
TRA98829279,2-Jan-03,STO1281,2,N,1,2,1,345824354,M,6-Feb-69,NO,SD23011859,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98829444,2-Jan-03,STO1233,2,N,1,1,1,345824481,M,5-Feb-68,NO,SD23011684,B,Advertisment,Cheque,Cat B,44000
TRA98827882,2-Jan-03,STO1264,2,N,1,1,1,345823322,F,3-Oct-68,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,44000
TRA98827095,2-Jan-03,STO1314,2,N,1,1,1,345822757,F,30-Aug-68,NO,SD23021263,B,Advertisment,Cheque,Cat B,40700
TRA98828334,2-Jan-03,STO1291,2,N,1,1,1,345823638,F,21-Aug-68,NO,SD23011738,B,Advertisment,Credit/Debit Card,Cat B,40700
TRA98828941,2-Jan-03,STO1308,2,N,1,2,1,345824104,M,11-Nov-68,NO,SD23011962,B,Advertisment,Credit/Debit Card,Cat B,36300
TRA98827655,2-Jan-03,STO1244,2,N,1,2,1,345823160,F,4-Jan-68,NO,SD23002304,B,Advertisment,Credit/Debit Card,Cat B,36300
TRA98829060,2-Jan-03,STO1264,2,N,1,1,1,345824187,F,5-Aug-67,NO,SD23011756,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98828985,2-Jan-03,STO1277,2,N,1,1,1,345824135,F,4-Jun-67,NO,SD23011688,B,Advertisment,Credit/Debit Card,Cat B,37400
TRA98827417,2-Jan-03,STO1247,2,N,1,1,1,345822986,M,13-Jan-65,YES,SD23000172,B,Advertisment,Credit/Debit Card,Cat B,37400
TRA98827067,2-Jan-03,STO1247,2,N,1,1,1,345822736,M,7-Jan-65,NO,SD23000446,B,Advertisment,Credit/Debit Card,Cat B,36300
TRA98827075,2-Jan-03,STO1291,2,N,1,1,1,345822741,M,19-Apr-65,YES,SD23011738,B,Advertisment,Cheque,Cat B,44000
TRA98828558,2-Jan-03,STO1260,2,N,1,2,1,345823807,M,4-Jan-65,NO,SD23000176,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98829404,2-Jan-03,STO1292,2,N,1,1,1,345824457,M,27-May-64,NO,SD23011857,B,Advertisment,Credit/Debit Card,Cat B,42900
TRA98829156,2-Jan-03,STO1321,3,N,1,1,1,345824265,M,5-Mar-64,NO,SD23015008,A,Walkin,Credit/Debit Card,Cat B,37400
TRA98829138,2-Jan-03,STO1244,2,N,1,2,1,345824250,M,6-Jan-64,NO,SD23001988,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98827751,2-Jan-03,STO1247,2,N,1,1,1,345823229,M,19-Jan-63,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,35200
TRA98828534,2-Jan-03,STO1247,2,N,1,2,1,345823790,M,5-May-63,YES,SD23000766,B,Advertisment,Other,Cat B,40700
TRA98828952,2-Jan-03,STO1285,2,N,1,1,1,345819016,M,19-Jul-63,NO,SD23011896,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98829626,2-Jan-03,STO1260,2,N,1,1,1,345824618,M,6-Jan-63,NO,SD23000204,B,Advertisment,Credit/Debit Card,Cat B,38500
TRA98827051,2-Jan-03,STO1233,2,N,1,1,1,345822725,M,20-Nov-61,NO,SD23011684,B,Advertisment,Other,Cat B,33000
TRA98828694,2-Jan-03,STO1250,2,N,1,2,1,345823906,M,29-Jan-61,NO,SD23011854,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98829441,2-Jan-03,STO1251,2,N,1,2,1,345824480,M,7-Jul-61,NO,SD23011686,B,Advertisment,Cheque,Cat B,33000
TRA98828608,2-Jan-03,STO1403,6,N,3,1,1,345823841,M,4-Dec-61,YES,SD23010345,A,Walkin,,Cat B,36300
TRA98827038,2-Jan-03,STO1276,2,N,1,2,1,345822715,M,5-Apr-61,NO,SD23000250,B,Advertisment,Credit/Debit Card,Cat B,40700
TRA98828174,2-Jan-03,STO1256,2,N,1,1,1,345823533,F,12-Feb-61,NO,SD23011691,B,Advertisment,Credit/Debit Card,Cat B,44000
TRA98828019,2-Jan-03,STO1247,2,N,1,1,1,345823423,F,5-Jan-61,NO,SD23000235,B,Advertisment,Credit/Debit Card,Cat B,37400
TRA98827082,2-Jan-03,STO1247,2,N,1,2,1,345822749,M,6-May-60,NO,SD23000739,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98828461,2-Jan-03,STO1264,2,N,1,2,1,345823736,M,5-Jan-61,NO,SD23000187,B,Advertisment,Credit/Debit Card,Cat B,38500
TRA98827072,2-Jan-03,STO1251,2,N,1,1,1,345822740,M,3-Jul-60,YES,SD23011686,B,Advertisment,Cheque,Cat B,39600
TRA98828889,2-Jan-03,STO1266,2,N,1,1,1,345824066,F,5-Jan-61,NO,SD23000439,B,Advertisment,Credit/Debit Card,Cat B,33000
TRA98827054,2-Jan-03,STO1277,2,N,1,2,1,345822726,M,5-Jun-60,YES,SD23011688,B,Advertisment,Other,Cat B,37400
TRA98828328,2-Jan-03,STO1321,2,N,1,1,1,345821444,M,8-Jan-60,NO,SD23011714,B,Advertisment,Credit/Debit Card,Cat B,37400
TRA98828216,2-Jan-03,STO1233,2,N,1,1,1,345823562,M,14-Jun-59,NO,SD23011684,B,Advertisment,Cash,Cat B,39600
TRA98827363,2-Jan-03,STO1314,2,N,1,1,1,345822946,M,23-Feb-58,YES,SD23021263,B,Advertisment,Cheque,Cat B,34100
TRA98828674,2-Jan-03,STO1277,2,N,1,1,1,345823890,F,6-Jun-58,NO,SD23011688,B,Advertisment,Credit/Debit Card,Cat B,36300
TRA98829606,2-Jan-03,STO1291,2,N,1,1,1,345824602,M,19-Mar-58,YES,SD23011738,B,Advertisment,Other,Cat B,37400
TRA98829287,2-Jan-03,STO1242,2,N,1,1,1,345824364,F,9-Dec-57,NO,SD23011707,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98829154,2-Jan-03,STO1247,2,N,1,2,1,345824262,F,3-Feb-57,NO,SD23000217,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98827479,2-Jan-03,STO1332,2,N,1,1,1,345823030,M,7-Oct-57,YES,SD23011797,B,Advertisment,Cash,Cat B,44000
TRA98829546,2-Jan-03,STO1388,2,N,1,1,1,345824552,F,4-Jan-58,NO,SD23002017,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98829053,2-Jan-03,STO1271,2,N,1,1,1,345824181,M,20-Oct-57,NO,SD23012010,B,Advertisment,Credit/Debit Card,Cat B,40700
TRA98827261,2-Jan-03,STO1277,2,N,1,1,1,345822871,F,9-Sep-57,YES,SD23011688,B,Advertisment,Credit/Debit Card,Cat B,40700
TRA98829423,2-Jan-03,STO1264,2,N,1,1,1,345824471,M,3-Jan-57,NO,SD23000187,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98827269,2-Jan-03,STO1247,2,N,1,1,1,345822878,M,14-Mar-55,NO,SD23000452,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98829076,2-Jan-03,STO1264,2,N,1,1,1,345824202,F,4-Jan-56,NO,SD23000736,B,Advertisment,Credit/Debit Card,Cat B,42900
TRA98828513,2-Jan-03,STO1244,2,N,1,1,1,345823777,F,6-Jan-55,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98827771,2-Jan-03,STO1247,2,N,1,2,1,345823240,F,17-Mar-54,NO,SD23000198,B,Advertisment,Credit/Debit Card,Cat B,42900
TRA98828349,2-Jan-03,STO1264,2,N,1,2,1,345823649,F,6-Jan-55,NO,SD23000187,B,Advertisment,Credit/Debit Card,Cat B,39600
TRA98828121,2-Jan-03,STO1327,2,N,1,1,1,345823494,F,5-Jun-54,NO,SD23012302,B,Advertisment,Cash,Cat B,42900
TRA98828473,2-Jan-03,STO1244,2,N,1,1,1,345823746,M,4-Jan-54,NO,SD23001296,B,Advertisment,Credit/Debit Card,Cat B,41800
TRA98828170,2-Jan-03,STO1247,2,N,1,2,1,345823528,M,10-Mar-53,NO,SD23000349,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98829161,2-Jan-03,STO1308,2,N,1,2,1,345824268,F,9-Apr-53,NO,SD23011806,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98829412,2-Jan-03,STO1239,2,N,1,1,1,345824462,M,4-Jan-53,NO,SD23011763,B,Advertisment,Credit/Debit Card,Cat B,35200
TRA98829238,2-Jan-03,STO1271,2,N,1,2,1,345824326,M,5-Jun-52,NO,SD23012264,B,Advertisment,Cheque,Cat B,44000
TRA98828606,2-Jan-03,STO1291,2,N,1,1,1,345823839,F,10-May-52,YES,SD23011738,B,Advertisment,Other,Cat B,35200
TRA98829668,2-Jan-03,STO1281,2,N,1,1,1,345824649,M,5-Oct-47,YES,SD23011859,B,Advertisment,Other,Cat B,37400
TRA98826893,2-Jan-03,STO1281,2,N,1,1,1,345822610,M,4-Jan-44,NO,SD23000157,C,Other,Cash,Cat B,33000
TRA98828357,2-Jan-03,STO1235,2,N,1,1,1,345823654,M,21-Jul-68,NO,SD23012183,B,Advertisment,Credit/Debit Card,Cat C,43243
TRA98828249,2-Jan-03,STO1244,2,N,1,2,1,345823582,M,5-Jan-76,NO,SD23001730,B,Advertisment,Credit/Debit Card,Cat B,48000
TRA98827349,2-Jan-03,STO1247,2,N,1,2,1,345822934,M,5-Dec-73,NO,SD23000293,B,Advertisment,Credit/Debit Card,Cat B,44400
TRA98827008,2-Jan-03,STO1233,2,N,1,2,1,345822695,M,5-Feb-60,NO,SD23011684,B,Advertisment,Credit/Debit Card,Cat B,46800
TRA98827633,2-Jan-03,STO1351,2,N,1,1,1,345823144,M,5-Feb-55,NO,SD23021265,B,Advertisment,Credit/Debit Card,Cat B,48000
TRA98828468,2-Jan-03,STO1264,2,N,1,2,1,345823741,M,5-Jan-69,NO,SD23000742,B,Advertisment,Credit/Debit Card,Cat B,51800
TRA98827880,2-Jan-03,STO1251,2,N,1,1,1,345823320,M,5-Jan-81,NO,SD23011686,B,Advertisment,Credit/Debit Card,Cat B,51000
TRA98826906,2-Jan-03,STO1233,2,N,1,1,1,345822619,F,23-Mar-77,YES,SD23011684,B,Advertisment,Cheque,Cat B,48000
TRA98828367,2-Jan-03,STO1247,2,N,1,2,1,345823665,F,13-May-75,NO,SD23000226,B,Advertisment,Credit/Debit Card,Cat B,48000
TRA98827818,2-Jan-03,STO1255,2,N,1,2,1,345823276,F,16-Dec-75,NO,SD23012671,B,Advertisment,Credit/Debit Card,Cat B,51000
TRA98826927,2-Jan-03,STO1260,2,N,1,2,1,345822635,M,4-Jan-75,NO,SD23000176,B,Advertisment,Credit/Debit Card,Cat B,54000
TRA98829152,2-Jan-03,STO1244,2,N,1,2,1,345824261,M,19-Jul-68,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,46500
TRA98827150,2-Jan-03,STO1247,2,N,1,2,1,345822793,M,6-Jan-64,NO,SD23000577,B,Advertisment,Credit/Debit Card,Cat B,58500
TRA98828600,2-Jan-03,STO1260,2,N,1,1,1,345823830,M,15-Dec-63,NO,SD23000700,B,Advertisment,Credit/Debit Card,Cat B,55500
TRA98829246,2-Jan-03,STO1233,2,N,1,1,1,345824328,M,5-Feb-59,NO,SD23011684,B,Advertisment,Cheque,Cat B,58500
TRA98827159,2-Jan-03,STO1244,2,N,1,2,1,345822798,M,6-Jan-55,NO,SD23000169,B,Advertisment,Credit/Debit Card,Cat B,58500
TRA98827502,2-Jan-03,STO1282,2,N,1,1,1,345823048,F,16-Dec-54,NO,SD23012513,B,Advertisment,Cheque,Cat B,52500
TRA98829664,2-Jan-03,STO1270,2,N,1,1,1,345824646,F,5-Jan-54,NO,SD23000221,B,Advertisment,Credit/Debit Card,Cat B,45000
TRA98827109,2-Jan-03,STO1242,2,N,1,1,1,345822766,M,25-May-69,NO,SD23011707,B,Advertisment,Credit/Debit Card,Cat B,62400
TRA98828054,2-Jan-03,STO1363,2,N,1,1,1,345823446,M,24-May-54,NO,SD23015998,A,Walkin,Credit/Debit Card,Cat B,55800
TRA98827650,2-Jan-03,STO1291,2,N,3,1,1,345823158,M,30-May-75,NO,SD23011738,B,Advertisment,Credit/Debit Card,Cat B,75225
TRA98829674,2-Jan-03,STO1250,2,N,1,1,1,345824654,M,16-May-73,NO,SD23011854,B,Advertisment,Credit/Debit Card,Cat B,64000
TRA98827569,2-Jan-03,STO1233,2,N,1,1,1,345823096,M,17-Aug-72,NO,SD23011684,B,Advertisment,Credit/Debit Card,Cat B,68000
TRA98829022,2-Jan-03,STO1244,2,N,1,2,1,345824160,M,5-Jan-61,NO,SD23002304,B,Advertisment,Credit/Debit Card,Cat B,68000
TRA98827958,2-Jan-03,STO1384,2,N,1,1,1,345823380,M,13-Mar-60,NO,SD23011785,B,Advertisment,Cheque,Cat B,80000
TRA98827534,2-Jan-03,STO1247,2,N,1,2,1,345823070,M,2-Jan-58,NO,SD23000217,B,Advertisment,Credit/Debit Card,Cat B,62000
TRA98826991,2-Jan-03,STO1244,2,N,1,1,1,345822680,F,6-Jan-56,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,62000
TRA98829630,2-Jan-03,STO1256,2,N,1,1,1,345824620,M,23-Jan-66,NO,SD23011691,B,Advertisment,Credit/Debit Card,Cat C,67120
TRA98828122,2-Jan-03,STO1233,2,N,1,2,1,345823495,M,15-Oct-75,YES,SD23011684,B,Advertisment,Other,Cat B,79200
TRA98829067,2-Jan-03,STO1239,2,N,1,1,1,345824194,M,5-Aug-67,YES,SD23011763,B,Advertisment,Cash,Cat B,81400
TRA98828711,2-Jan-03,STO1244,2,N,1,2,1,345823920,M,6-Jan-63,NO,SD23000169,B,Advertisment,Credit/Debit Card,Cat B,83600
TRA98827488,2-Jan-03,STO1247,2,N,1,2,1,345823038,F,26-Jun-54,NO,SD23000226,B,Advertisment,Credit/Debit Card,Cat B,77500
TRA98827129,2-Jan-03,STO1284,2,N,1,2,1,345822782,F,17-Nov-64,NO,SD23016875,B,Advertisment,Credit/Debit Card,Cat B,117000
TRA98828238,2-Jan-03,STO1264,2,N,1,1,1,345823575,M,23-Apr-81,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,99000
TRA98829458,2-Jan-03,STO1291,2,N,1,1,1,345824490,M,30-Aug-72,NO,SD23011738,B,Advertisment,Credit/Debit Card,Cat B,122100
TRA98827061,2-Jan-03,STO1373,2,N,1,1,1,345822732,M,8-Jul-56,NO,SD23011856,B,Advertisment,Credit/Debit Card,Cat B,136480
TRA98828975,2-Jan-03,STO1301,2,N,1,1,1,345824127,M,15-Aug-53,NO,SD23011740,B,Advertisment,Cheque,Cat B,170500
TRA98830390,3-Jan-03,STO1264,2,N,1,1,1,345825161,F,4-Jan-74,NO,SD23000933,B,Advertisment,Credit/Debit Card,Cat A,20101
TRA98830198,3-Jan-03,STO1244,2,N,1,1,1,345825023,M,5-Jan-61,NO,SD23000169,B,Advertisment,Credit/Debit Card,Cat A,16515
TRA98829731,3-Jan-03,STO1244,2,N,1,1,1,345824696,M,8-Mar-77,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat A,18088
TRA98830179,3-Jan-03,STO1274,2,N,1,1,1,345825004,M,6-Jan-74,NO,SD23000240,B,Advertisment,Credit/Debit Card,Cat A,16923
TRA98830146,3-Jan-03,STO1281,2,N,1,1,1,345824981,M,4-Jul-81,NO,SD23000265,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830481,3-Jan-03,STO1337,2,N,1,2,1,345825229,M,17-Oct-81,NO,SD23000580,B,Reference,Credit/Debit Card,Cat B,19800
TRA98830896,3-Jan-03,STO1233,2,N,1,1,1,345825551,M,28-Dec-80,NO,SD23011684,B,Advertisment,Cheque,Cat B,21600
TRA98830927,3-Jan-03,STO1281,2,N,1,2,1,345825572,M,9-Jun-80,NO,SD23000265,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830536,3-Jan-03,STO1244,2,N,1,2,1,345825263,M,4-Mar-79,NO,SD23002237,B,Advertisment,Credit/Debit Card,Cat B,20400
TRA98830197,3-Jan-03,STO1264,2,N,1,1,1,345825021,F,1-Aug-79,NO,SD23000817,B,Advertisment,Credit/Debit Card,Cat B,22200
TRA98830374,3-Jan-03,STO1319,2,N,1,1,1,345825148,M,22-Aug-79,NO,SD23002072,B,Advertisment,Other,Cat B,19800
TRA98830068,3-Jan-03,STO1257,8,N,3,1,1,345824931,M,24-Apr-78,NO,SD23011527,A,Walkin,,Cat B,19800
TRA98829859,3-Jan-03,STO1264,2,N,1,1,1,345824787,F,6-Jan-79,NO,SD23001313,B,Advertisment,Credit/Debit Card,Cat B,22800
TRA98830126,3-Jan-03,STO1266,2,N,1,1,1,345824970,M,5-Jan-78,NO,SD23000439,B,Advertisment,Credit/Debit Card,Cat B,18000
TRA98829722,3-Jan-03,STO1319,2,N,1,2,1,345824688,M,23-Jul-77,NO,SD23001946,B,Advertisment,Credit/Debit Card,Cat B,21600
TRA98830375,3-Jan-03,STO1264,3,N,1,2,1,345825149,M,3-Jul-76,NO,SD23000157,C,Other,Credit/Debit Card,Cat B,22800
TRA98830172,3-Jan-03,STO1363,2,N,1,1,1,345825000,M,12-Jan-76,NO,SD23021317,A,Walkin,Credit/Debit Card,Cat B,21600
TRA98830641,3-Jan-03,STO1235,2,N,1,1,1,345825353,F,8-Oct-74,NO,SD23012183,B,Advertisment,Credit/Debit Card,Cat B,19800
TRA98830537,3-Jan-03,STO1241,2,N,1,2,1,345825265,F,22-Mar-74,NO,SD23000288,B,Advertisment,Credit/Debit Card,Cat B,21000
TRA98830205,3-Jan-03,STO1244,2,N,1,1,1,345825026,M,6-Jan-75,NO,SD23000969,B,Advertisment,Credit/Debit Card,Cat B,19800
TRA98830308,3-Jan-03,STO1247,2,N,1,2,1,345825094,M,4-Jan-75,NO,SD23000349,B,Advertisment,Credit/Debit Card,Cat B,18600
TRA98830186,3-Jan-03,STO1233,2,N,1,1,1,345825011,M,3-Sep-73,YES,SD23011684,B,Advertisment,Other,Cat B,19200
TRA98829958,3-Jan-03,STO1247,2,N,1,2,1,345824850,M,23-Apr-72,NO,SD23000452,B,Advertisment,Credit/Debit Card,Cat B,19800
