,Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,result
330,790,15,30,1,1,2,0,0,346145173,1,9968,0,2010,0,3,2,1,45
331,793,15,78,3,0,1,0,0,346145181,1,9967,0,1253,1,0,0,1,45
332,683,15,118,3,0,1,0,0,346144970,0,5057,0,452,1,2,2,1,45
333,514,15,11,2,0,1,0,0,346127204,1,1429,0,1635,0,3,2,1,45
334,212,15,31,8,0,3,0,0,346144024,1,4510,0,1349,0,3,4,1,45
335,597,15,94,3,0,1,0,0,346144795,0,10185,0,2843,1,0,2,1,45
336,701,15,11,2,0,1,0,0,346145006,0,9928,0,8,2,1,2,0,104
337,331,15,11,2,0,1,0,0,346144293,0,9913,0,81,1,0,2,0,104
338,553,15,1,2,0,1,0,0,346144692,0,8941,0,33,1,0,2,0,104
339,673,15,38,3,0,1,0,0,346144943,1,29,0,1224,1,0,0,0,104
340,470,15,9,2,0,1,0,0,346144535,1,10829,0,268,1,0,2,0,104
341,702,15,168,3,0,1,0,0,346145008,1,8934,0,4922,0,3,2,0,104
342,417,15,41,3,0,1,0,0,346144295,1,743,0,1230,1,0,2,0,104
343,422,15,131,2,0,1,0,0,346144448,1,11827,1,699,1,2,1,0,104
344,646,15,60,8,0,3,1,0,346085008,1,1189,0,5211,0,3,4,0,697
345,703,15,11,2,0,1,0,0,346145010,1,9730,0,8,2,1,2,0,104
346,309,15,6,2,0,1,0,0,346144246,1,11858,0,8,2,1,2,2,1977
347,464,15,209,2,0,1,1,0,346144527,0,7066,0,3166,0,3,2,0,104
348,420,15,234,3,0,1,0,0,346144445,1,10366,0,4633,2,3,2,1,45
349,647,15,12,1,1,2,0,0,346144897,1,5560,0,2445,0,3,1,1,45
350,316,15,39,2,0,1,0,0,346144266,1,933,0,159,1,0,2,1,45
351,411,15,39,2,0,1,0,0,346144432,1,7515,1,8,2,1,3,0,697
352,677,15,54,2,0,3,0,0,346144958,1,8683,0,8,2,1,4,1,45
353,329,15,13,3,0,1,0,0,346144289,1,1251,0,3685,0,3,2,1,45
354,651,15,84,2,0,1,1,0,346144907,1,2442,0,8,2,1,2,0,104
355,576,15,41,3,0,1,0,0,346144743,0,7087,0,1230,1,0,2,0,104
356,476,15,58,2,0,3,0,0,346144544,1,4498,0,5305,0,3,1,0,104
357,569,15,93,1,1,2,0,0,346144726,1,12054,0,209,1,2,1,0,104
358,226,15,13,3,0,1,1,0,346144054,0,1917,0,1246,1,0,2,1,45
359,230,15,64,3,0,1,0,0,346144063,0,1097,0,1242,1,0,2,1,45
360,312,15,17,2,0,1,1,0,346144255,0,12300,0,240,0,3,2,1,45
361,205,15,67,2,0,1,0,0,346144005,1,10911,0,5001,0,3,2,0,104
362,678,15,26,6,0,1,0,0,346144960,0,8546,0,8,2,1,2,1,45
363,675,15,11,2,0,1,1,0,346144947,1,1753,0,8,2,1,2,0,104
364,732,15,88,3,0,1,0,0,346145070,1,9892,0,2412,1,0,0,1,45
365,834,15,21,2,0,1,0,0,346145267,0,9890,0,26,1,0,2,0,104
366,706,15,236,2,0,1,0,0,346145014,1,11674,0,3019,2,3,2,1,45
367,625,15,21,2,0,1,0,0,346144845,1,12221,0,14,1,0,2,1,45
368,638,15,62,2,0,1,0,0,346142930,1,2636,1,123,1,2,1,1,45
369,245,15,237,1,1,2,0,0,346144091,1,1257,0,4763,0,3,1,1,45
370,302,15,88,6,0,1,1,0,346144230,1,11601,0,1803,0,3,2,1,45
371,463,15,120,3,0,1,0,0,346144525,1,6635,0,5301,0,3,2,0,104
372,667,15,13,3,0,1,0,0,346144935,1,4391,0,1246,1,0,2,1,45
373,710,15,13,3,0,1,0,0,346145029,1,1480,0,1246,1,0,2,1,45
374,755,15,88,8,0,3,1,0,346145110,1,5951,0,4493,0,3,4,1,45
375,636,15,9,2,0,1,0,0,346144867,1,10830,0,216,1,0,2,0,104
376,777,15,98,3,0,1,0,0,346145145,1,6393,1,1278,1,0,0,1,45
377,357,15,17,2,0,1,0,0,346144338,1,1373,0,1450,0,3,2,1,45
378,425,15,44,3,0,1,0,0,346144452,0,11346,0,3976,1,0,0,1,45
379,389,15,163,3,0,1,0,0,346144393,0,9888,0,4588,0,3,2,1,45
380,722,15,13,3,0,1,0,0,346145052,1,447,0,1246,1,0,2,1,45
381,272,15,10,2,0,1,0,0,346144153,0,11603,0,4311,0,3,2,1,45
382,639,15,23,2,0,1,0,0,346144880,1,9899,0,2068,0,3,2,1,45
383,630,15,38,3,0,1,0,0,346144860,1,7265,0,1224,1,0,0,1,45
384,322,15,7,2,0,1,0,0,345933081,1,10526,0,2509,0,3,2,1,45
385,466,15,39,1,1,2,0,0,346144530,1,10256,0,3498,2,3,1,1,45
386,661,15,58,3,0,1,0,0,346144927,1,5016,0,1226,1,0,2,1,45
387,695,15,53,2,0,1,0,0,346144995,1,11864,0,3641,2,3,2,1,45
388,218,15,60,1,1,2,0,0,346144037,1,5674,0,1323,0,3,2,1,45
389,253,15,56,1,1,2,0,0,346144115,1,9180,0,5286,0,3,1,1,45
390,546,15,9,2,0,1,0,0,346144682,0,934,1,8,2,1,2,1,45
391,474,15,1,3,0,1,0,0,346144541,1,10155,0,1217,1,0,0,2,1977
392,785,15,9,2,0,1,0,0,346145163,1,9901,0,216,1,0,2,0,104
393,436,15,156,2,0,1,0,0,346144478,1,6407,0,2286,0,3,2,1,45
394,634,15,24,2,0,1,0,0,346144864,0,10833,0,206,1,0,2,0,104
395,285,15,32,3,0,1,0,0,346144179,1,9982,0,1219,1,0,0,1,45
396,290,15,64,2,0,1,0,0,346144189,1,11534,1,5290,1,2,3,0,697
397,328,15,34,3,0,3,0,0,346144288,1,10839,1,3892,2,3,4,1,45
398,811,15,122,8,0,3,1,0,346145220,0,11702,0,490,1,2,4,1,45
399,648,15,84,2,0,1,0,0,346144899,0,3518,0,5313,0,3,2,1,45
400,681,15,56,3,0,1,0,0,346144965,1,21,0,3348,1,0,0,1,45
401,644,15,28,3,0,1,0,0,346144890,1,10906,0,1287,1,0,0,1,45
402,323,15,1,3,0,1,0,0,346065775,1,10173,1,1217,1,0,3,1,45
403,416,15,1,3,0,1,1,0,346144438,1,10838,0,1217,1,0,3,1,45
404,602,15,224,2,0,1,0,0,346144811,1,10826,0,2688,2,3,2,0,104
405,261,15,220,1,1,2,0,0,346144131,1,8930,0,3770,2,3,1,1,45
406,781,15,11,2,0,1,0,0,346145150,1,10022,0,101,1,0,2,1,45
407,477,15,13,3,0,1,1,0,346144548,0,4032,0,1246,1,0,0,1,45
408,238,15,213,3,0,1,0,0,346144079,1,918,1,4429,2,3,2,1,45
409,478,15,3,3,0,1,0,0,346144549,1,1548,0,1405,1,0,2,0,104
410,489,15,122,1,1,2,0,0,346144570,1,8247,0,490,1,2,0,1,45
411,443,15,0,2,0,1,1,0,346144489,1,9940,0,8,2,1,0,1,45
412,286,15,40,1,1,2,0,0,346144183,1,11851,1,4532,0,3,4,1,45
413,359,15,52,3,0,1,0,0,345968331,1,12264,1,568,0,3,3,1,45
414,617,15,31,3,0,1,0,0,346144836,1,6497,0,3901,1,2,1,0,104
415,268,15,67,2,0,1,0,0,346144146,1,8863,0,500,0,3,2,1,45
416,256,15,174,2,0,1,0,0,346144122,1,11588,0,4151,0,3,1,0,104
417,709,15,64,1,1,2,0,0,346145027,1,7491,1,1272,0,3,1,0,104
418,556,15,54,2,0,1,1,0,346144698,1,999,0,8,2,1,0,1,45
419,599,15,27,2,0,1,1,0,346144802,1,1578,1,3328,0,3,1,1,45
420,358,15,13,3,0,1,1,0,346144339,1,11368,0,1246,1,0,2,1,45
421,414,15,11,2,0,1,1,0,346144437,1,8622,0,100,1,0,2,1,45
422,446,15,96,2,0,1,0,0,346143735,0,9894,0,4942,0,3,2,1,45
423,653,15,11,2,0,1,0,0,346144910,1,10437,0,37,1,0,2,1,45
424,588,15,158,2,0,1,0,0,346144770,1,10508,0,3536,0,3,0,1,45
425,401,15,7,2,0,1,0,0,346144413,1,11248,0,2509,0,3,2,1,45
426,229,15,9,2,0,1,0,0,346144062,0,9909,0,376,1,0,1,1,45
427,791,15,73,3,0,1,0,0,346145175,1,10995,0,3501,1,0,1,1,45
428,643,15,118,2,0,1,0,0,346144886,0,10918,0,452,1,2,2,1,45
429,297,15,189,3,0,1,0,0,346144216,1,3221,0,5292,0,3,2,1,45
430,619,15,107,3,0,1,0,0,346144837,1,12184,0,4364,0,3,1,1,45
431,216,15,199,2,0,1,1,0,346144032,0,9290,0,2920,2,3,2,1,45
432,506,15,13,3,0,1,0,0,346144597,0,6830,0,1246,1,0,0,1,45
433,223,15,233,2,0,1,0,0,346144048,0,8678,0,3833,0,3,2,1,45
434,481,15,11,2,0,1,0,0,346144557,1,9896,0,99,1,0,2,1,45
435,818,15,13,3,0,1,0,0,346145236,0,504,0,1246,1,0,2,1,45
436,494,15,98,3,0,1,0,0,346144579,1,252,0,1278,1,0,0,1,45
437,505,15,4,3,0,1,0,0,346144596,1,11345,0,1236,1,0,0,1,45
438,582,15,44,3,0,1,0,0,346144756,0,12210,0,3976,1,0,0,1,45
439,855,15,17,2,0,1,0,0,346145303,1,5648,0,1734,0,3,2,1,45
440,596,15,96,3,0,1,0,0,346144791,1,7868,0,1238,1,0,0,1,45
441,586,15,21,2,0,1,0,0,346144766,0,10820,0,158,1,0,2,1,45
442,493,15,0,2,0,1,0,0,346144578,0,324,0,8,2,1,1,1,45
443,426,15,38,3,0,1,0,0,346144455,0,8622,0,1255,1,0,2,0,104
444,211,15,31,3,0,1,0,0,346144023,0,9896,0,2015,1,0,0,0,104
445,549,15,118,2,0,1,0,0,346144687,1,6199,0,452,1,2,2,2,465
446,424,15,9,3,0,1,0,0,346144451,1,10206,0,1237,1,0,0,1,45
447,541,15,37,3,0,1,1,0,346144672,1,3490,0,1611,1,0,0,0,104
448,642,15,11,2,0,1,1,0,346144884,1,9813,0,23,1,0,2,2,1977
449,520,15,95,2,0,1,1,0,346144625,1,11107,1,4096,0,3,1,0,104
450,628,15,38,3,0,1,0,0,346144857,1,5271,0,1255,1,0,0,0,104
451,589,15,11,2,0,1,1,0,346144773,1,1096,0,8,2,1,2,2,1977
452,856,15,243,3,0,1,1,0,346145305,1,4154,1,5330,0,3,2,1,45
453,412,15,26,2,0,1,1,0,346144434,0,9898,0,4208,0,3,2,0,104
454,604,15,7,6,0,1,0,0,346144813,0,12273,1,5312,0,3,2,0,104
455,693,15,232,2,0,1,0,0,346144990,1,4539,0,5153,0,3,2,2,465
456,282,15,210,1,1,2,0,0,346144170,0,3690,0,3696,0,3,0,2,465
457,351,15,16,2,0,3,0,0,346144328,1,8244,1,9,1,2,4,0,697
458,526,15,11,2,0,1,0,0,346144642,1,7957,0,81,1,0,2,1,45
459,513,15,98,3,0,1,0,0,346144617,1,6416,0,1278,1,0,0,1,45
460,539,15,36,8,0,3,1,0,346144666,1,10405,1,4769,2,3,4,0,697
461,258,15,239,2,0,1,1,0,346144124,0,3783,0,5287,0,3,2,0,104
462,403,15,34,3,0,1,1,0,346144419,1,1078,0,1249,1,0,0,0,104
463,346,15,210,2,0,3,0,0,346144317,1,6330,1,4689,0,3,2,2,465
464,291,15,11,2,0,1,0,0,346144191,0,9204,0,81,1,0,2,2,1977
465,429,15,11,2,0,1,1,0,346144468,1,3754,0,37,1,0,2,1,45
466,384,15,20,2,0,1,0,0,346144386,1,1326,0,3198,0,3,2,1,45
467,782,15,23,2,0,1,0,0,346121293,0,9906,0,3727,0,3,0,2,465
468,786,15,241,2,0,1,0,0,346145165,1,1070,0,5325,0,3,1,1,45
469,495,15,1,3,0,1,0,0,346144580,0,4095,1,1217,1,0,3,1,45
470,507,15,1,3,0,1,1,0,346144599,1,10921,1,1217,1,0,3,1,45
471,396,15,1,3,0,1,1,0,346144405,1,1987,1,1217,1,0,0,1,45
472,800,15,11,2,0,1,1,0,346145197,1,4721,0,23,1,0,2,1,45
473,397,15,66,2,0,1,1,0,346144408,1,10671,0,3764,0,3,2,1,45
474,579,15,24,2,0,1,1,0,346144751,1,10831,0,61,1,0,2,1,45
475,392,15,55,3,0,1,0,0,346144396,1,10362,0,1225,1,0,0,1,45
476,797,15,80,2,0,1,1,0,346145189,1,9900,0,1173,0,3,2,1,45
477,306,15,26,2,0,1,0,0,346144236,1,2842,0,5272,0,3,2,1,45
478,687,15,84,2,0,1,0,0,346144978,0,11663,0,8,2,1,2,1,45
479,395,15,57,8,0,3,0,0,346144400,0,9899,1,1462,0,3,4,1,45
480,798,15,9,2,0,1,0,0,346145191,1,11558,0,8,2,1,2,1,45
481,400,15,7,2,0,1,0,0,346144412,0,3900,0,2509,0,3,2,1,45
482,784,15,97,3,0,1,0,0,346145159,1,3309,0,1271,1,0,0,1,45
483,690,15,209,2,0,1,0,0,346144985,1,12176,0,5317,0,3,2,1,45
484,399,15,41,3,0,1,0,0,346144411,0,7498,0,3524,1,0,0,1,45
485,394,15,73,3,0,1,0,0,346144397,1,9099,0,3501,1,0,2,1,45
486,510,15,97,3,0,1,0,0,346144607,1,4293,0,1271,1,0,0,1,45
487,689,15,220,1,1,2,1,0,346144984,1,9917,0,2929,0,3,2,1,45
488,641,15,11,2,0,1,0,0,346144882,1,10410,0,37,1,0,2,1,45
489,227,15,84,2,0,1,0,0,346144058,0,5790,1,8,2,1,3,2,1794
490,565,15,16,2,0,1,0,0,346144718,1,4970,1,9,1,2,3,0,697
491,629,15,95,3,0,1,0,0,346144858,1,6970,0,1324,1,0,0,1,45
492,796,15,232,8,0,3,0,0,346145187,1,1618,0,4420,0,3,2,0,104
493,765,15,29,3,0,1,0,0,346145130,1,4235,0,3620,0,3,2,1,45
494,281,15,98,3,0,1,0,0,346144169,1,8853,0,328,1,0,0,1,45
495,508,15,26,2,0,1,1,0,346144602,1,1321,0,421,4,0,0,1,45
496,676,15,11,2,0,1,1,0,346144956,0,10357,0,91,1,0,2,0,104
497,361,15,81,1,1,2,0,0,346144342,1,7556,1,1010,0,3,1,0,104
498,605,15,99,3,0,1,0,0,346144814,1,1486,1,1834,0,3,0,2,465
499,527,15,37,3,0,1,0,0,346144643,1,7410,1,1611,1,0,0,1,45
500,587,15,80,2,0,1,0,0,346144768,1,10954,0,2022,0,3,2,2,465
501,344,15,54,2,0,1,1,0,346144315,1,5012,0,5098,3,0,1,1,45
502,386,15,3,3,0,1,0,0,346144389,1,12020,0,4113,2,3,2,0,104
503,475,15,24,2,0,1,0,0,346144542,1,10878,0,155,1,0,2,2,1794
504,444,15,10,2,0,1,0,0,346144491,1,11659,0,325,0,3,2,1,45
505,310,15,11,2,0,1,0,0,346144248,1,10831,0,25,1,0,2,1,45
506,551,15,24,2,0,1,0,0,346144689,1,9062,0,8,2,1,2,1,45
507,287,15,67,2,0,1,0,0,346144184,1,6510,0,4354,0,3,2,1,45
508,552,15,9,2,0,1,1,0,346144691,1,10373,0,216,1,0,2,1,45
509,267,15,67,2,0,1,0,0,346144144,1,9910,0,3208,0,3,1,1,45
510,543,15,10,3,0,1,0,0,346144677,1,9932,0,5307,0,3,2,1,45
511,789,15,11,2,0,1,0,0,346145171,1,685,0,20,1,0,2,1,45
512,783,15,209,2,0,1,0,0,346145153,1,3021,0,3763,0,3,2,2,465
513,833,15,240,2,0,1,1,0,346145265,1,11402,0,3478,2,3,1,1,45
514,219,15,195,3,0,1,1,0,346144040,1,8900,0,4582,0,3,2,1,45
515,283,15,35,3,0,1,1,0,346144175,0,2660,0,1314,1,0,0,1,45
516,242,15,93,3,0,1,1,0,346008448,1,755,1,209,1,2,2,1,45
517,836,15,26,2,0,1,1,0,346145269,1,10862,0,421,4,0,0,1,45
518,445,15,175,2,0,1,0,0,346144495,0,2233,0,4677,2,3,2,1,45
519,640,15,1,3,0,1,0,0,346144881,1,11601,0,1217,1,0,2,2,1977
520,535,15,11,2,0,1,1,0,346144661,1,10827,0,81,1,0,2,1,45
521,668,15,13,3,0,1,0,0,346144937,0,800,1,1246,1,0,0,1,45
522,343,15,86,2,0,1,0,0,346144314,1,152,0,2678,0,3,2,1,45
523,542,15,0,2,0,1,1,0,346144675,1,2501,0,8,2,1,0,1,45
524,531,15,38,3,0,1,0,0,346144650,1,9987,1,1255,1,0,3,1,45
525,451,15,95,3,0,1,1,0,346144502,0,4305,0,1324,1,0,0,1,45
526,277,15,9,2,0,1,0,0,346144161,1,10353,1,2928,2,3,1,1,45
527,204,15,65,2,0,1,1,0,346144003,0,4018,0,5025,0,3,1,1,45
528,315,15,0,2,0,1,0,0,346144264,0,1804,0,8,2,1,2,1,45
529,758,15,11,2,0,1,0,0,346145114,1,6624,0,17,1,0,2,1,45
530,427,15,9,3,0,1,0,0,346144463,1,3838,1,1237,1,0,2,1,45
531,770,15,37,8,0,3,0,0,346145135,0,5888,0,1607,0,3,4,1,45
532,269,15,61,1,1,2,0,0,346144148,0,9297,0,1537,0,3,2,1,45
533,375,15,11,2,0,1,0,0,346144370,1,10016,0,4746,0,3,2,1,45
534,750,15,13,2,0,1,0,0,346145103,0,11734,0,217,0,3,2,2,1977
535,544,15,196,3,0,1,0,0,346144679,1,1700,0,4355,0,3,2,1,45
536,615,15,64,1,1,2,0,0,346144832,0,9172,0,5273,1,2,2,1,45
537,652,15,237,1,1,2,0,0,346144909,1,9895,0,5253,2,3,2,1,45
538,577,15,11,2,0,1,0,0,346144747,1,10147,0,101,1,0,2,1,45
539,289,15,11,2,0,1,1,0,346144186,1,3865,0,23,1,0,2,1,45
540,200,15,234,2,0,1,0,0,346143993,1,3495,1,3513,2,3,2,1,45
541,257,15,174,2,0,1,0,0,346144123,1,2617,0,2479,0,3,2,1,45
542,300,15,124,1,1,2,0,0,346144223,1,1803,0,519,1,2,2,1,45
543,203,15,54,3,0,1,0,0,346144000,0,4834,0,1936,1,0,1,1,45
544,538,15,31,3,0,1,1,0,346144664,1,9879,0,2015,1,0,0,1,45
545,299,15,39,2,0,1,0,0,346144222,0,407,0,5293,0,3,2,1,45
546,356,15,9,2,0,1,1,0,346144337,0,10324,0,8,2,1,2,1,45
547,540,15,0,2,0,1,0,0,346144671,1,8941,0,8,2,1,0,1,45
548,534,15,242,3,0,1,0,0,346144658,1,9132,0,4752,0,3,2,1,45
549,461,15,11,2,0,1,0,0,346144523,1,3761,0,23,1,0,2,1,45
550,377,15,11,2,0,1,0,0,346144376,0,9907,0,171,1,0,2,1,45
551,533,15,3,3,0,1,0,0,346144657,1,2084,0,4399,2,3,2,1,45
552,624,15,95,3,0,1,0,0,346144844,1,6663,0,1324,1,0,0,1,45
553,594,15,30,2,0,1,1,0,346144782,1,6761,0,2652,0,3,2,2,465
554,645,15,1,2,0,1,0,0,346144892,1,5076,0,33,1,0,1,1,45
555,273,15,225,1,1,2,0,0,346144156,1,5007,0,3942,0,3,2,1,45
556,353,15,35,2,0,1,0,0,346144331,1,2142,0,1059,0,3,1,1,45
557,348,15,66,8,0,3,1,0,346144324,1,8345,0,5296,0,3,4,1,45
558,231,15,16,6,0,1,0,0,346144064,0,9938,0,9,1,2,1,1,45
559,341,15,63,2,0,1,0,0,346144311,0,7499,0,1921,0,3,2,1,45
560,737,15,32,2,0,1,0,0,346145079,1,10064,0,2829,4,0,2,1,45
561,421,15,54,2,0,1,0,0,346144446,0,1417,0,8,2,1,0,1,45
562,347,15,185,1,1,2,1,0,346144322,1,9963,0,2507,0,3,2,1,45
563,374,15,9,2,0,1,0,0,346144369,0,10834,0,2916,1,0,2,1,45
564,210,15,7,3,0,1,0,0,346144022,0,2761,0,1222,1,0,0,1,45
565,352,15,18,3,0,1,0,0,346144329,0,1256,0,1220,1,0,0,1,45
566,334,15,26,2,0,1,1,0,346144300,0,6918,0,421,4,0,0,1,45
567,336,15,206,1,1,2,0,0,346144301,1,5022,0,2553,2,3,4,1,45
568,771,15,54,2,0,1,0,0,346145136,0,9612,0,8,2,1,0,1,45
569,626,15,3,3,0,1,0,0,346144852,0,9972,1,1405,1,0,1,1,45
570,456,15,11,2,0,1,0,0,346144513,1,1587,0,8,2,1,2,1,45
571,573,15,68,2,0,1,0,0,346144731,1,2223,0,135,1,2,2,1,45
572,455,15,26,2,0,1,1,0,346144509,0,10357,0,421,4,0,0,1,45
573,372,15,32,2,0,1,0,0,346144365,1,4367,0,2829,4,0,1,1,45
574,378,15,98,3,0,1,0,0,346144378,1,8280,0,328,1,0,2,1,45
575,572,15,71,3,0,1,0,0,346144729,1,5195,1,3721,0,3,1,1,45
576,488,15,13,3,0,1,0,0,346144568,0,11812,0,1246,1,0,0,1,45
577,660,15,1,3,0,1,0,0,346144924,1,9426,1,1217,1,0,3,1,45
578,301,15,150,2,0,1,0,0,346144225,1,9888,1,2908,0,3,2,1,45
579,571,15,233,2,0,1,0,0,346144728,1,10841,1,5309,0,3,2,1,45
580,537,15,10,2,0,1,1,0,346123682,1,11523,0,3622,0,3,2,1,45
581,492,15,1,2,0,1,0,0,346144576,0,10403,0,33,1,0,2,1,45
582,340,15,74,6,0,1,0,0,346144310,1,1396,0,145,1,2,2,1,45
583,753,15,73,3,0,1,0,0,346145107,1,9981,0,3501,1,0,1,1,45
584,749,15,11,2,0,1,1,0,346145099,1,2100,0,8,2,1,2,1,45
585,471,15,11,2,0,1,0,0,346144536,1,3227,0,171,1,0,2,1,45
586,711,15,38,3,0,1,0,0,346145030,1,2706,0,1224,1,0,0,1,45
587,468,15,27,3,0,3,1,0,346144533,1,2157,0,2642,0,3,2,1,45
588,623,15,54,2,0,1,1,0,346144841,1,7099,0,8,2,1,0,1,45
589,419,15,60,2,0,1,0,0,346144443,1,10673,0,316,0,3,2,1,45
590,669,15,23,2,0,1,0,0,346144880,1,10361,0,2068,0,3,2,1,45
591,530,15,11,2,0,1,1,0,346144648,0,10868,0,108,1,0,2,1,45
592,298,15,132,2,0,1,0,0,346144218,1,65,0,726,1,2,1,1,45
593,635,15,92,2,0,1,0,0,346144865,1,2174,1,203,1,2,2,1,45
594,250,15,31,3,0,1,1,0,346144101,1,9882,0,2015,1,0,0,1,45
595,491,15,51,3,0,1,0,0,346144574,1,9953,0,3308,2,3,2,1,45
596,616,15,21,2,0,1,0,0,346144833,1,2585,0,4201,0,3,2,1,45
597,529,15,41,3,0,1,0,0,346144645,1,9495,0,1230,1,0,2,1,45
598,244,15,31,3,0,1,0,0,346144090,0,10354,0,2015,1,0,0,1,45
599,467,15,27,8,0,3,0,0,346144531,1,11714,1,5302,0,3,4,1,45
600,240,15,193,8,0,3,0,0,346144081,1,6440,0,3689,0,3,4,1,45
601,202,15,192,1,1,2,0,0,346143998,1,10918,1,5277,2,3,1,1,45
602,469,15,218,8,0,3,0,0,346144534,1,12335,1,5303,0,3,4,1,45
603,632,15,189,3,0,1,1,0,346144861,0,3379,0,2715,0,3,2,1,45
604,460,15,22,2,0,1,0,0,346144521,0,8923,0,3380,0,3,2,1,45
605,252,15,189,3,0,1,1,0,346144004,1,7895,0,2446,2,3,2,1,45
606,731,15,94,3,0,1,0,0,346145069,1,622,0,1240,1,0,2,1,45
607,364,15,29,3,0,1,1,0,346144348,1,2002,0,1284,1,0,0,1,45
608,563,15,13,3,0,1,0,0,346144715,1,11871,0,1246,1,0,0,1,45
609,459,15,54,2,0,1,1,0,346144519,1,9715,0,8,2,1,2,1,45
610,254,15,64,3,0,1,0,0,346144119,1,6845,0,1242,1,0,0,1,45
611,554,15,84,3,0,1,0,0,346144694,0,6446,0,4000,0,3,2,1,45
612,274,15,29,3,0,1,0,0,346144157,1,3877,0,3991,0,3,2,1,45
613,761,15,98,3,0,1,0,0,346145123,1,629,0,1278,1,0,0,1,45
614,716,15,21,2,0,1,0,0,346145038,1,1848,0,818,0,3,2,1,45
615,557,15,73,3,0,1,0,0,346144700,1,10965,1,3501,1,0,1,1,45
616,303,15,68,3,0,1,0,0,346144232,1,1524,0,135,1,2,2,1,45
617,804,15,13,3,0,1,0,0,346145204,1,9148,0,1246,1,0,0,1,45
618,381,15,37,3,0,1,0,0,346144382,1,5446,0,1611,1,0,0,1,45
619,810,15,41,8,0,3,0,0,346145217,1,11606,0,1893,0,3,4,1,45
620,808,15,241,2,0,1,1,0,346145212,1,10417,0,5327,0,3,2,1,45
621,318,15,226,8,0,3,0,0,346144268,1,6344,1,3691,0,3,4,1,45
622,592,15,147,2,0,1,0,0,346144779,1,9238,0,2279,0,3,2,1,45
623,622,15,11,2,0,1,0,0,346144840,1,517,0,8,2,1,2,1,45
624,832,15,13,3,0,1,0,0,346145264,1,4161,0,4665,2,3,2,1,45
625,819,15,41,1,1,2,0,0,346145238,1,5236,0,1893,0,3,1,1,45
626,714,15,20,2,0,1,1,0,346145035,1,10372,0,109,1,0,2,1,45
627,697,15,73,3,0,1,0,0,346145000,0,5473,1,3655,1,0,3,1,45
628,305,15,198,3,0,1,1,0,346144234,1,3958,0,3643,2,3,2,1,45
629,271,15,235,3,0,1,0,0,346144151,0,1771,0,2911,2,3,2,1,45
630,620,15,4,3,0,1,1,0,346144839,1,412,0,1236,1,0,0,1,45
631,611,15,9,2,0,1,1,0,346144826,1,1385,0,8,2,1,2,1,45
632,433,15,9,1,1,2,0,0,345868737,1,10840,0,723,0,3,1,1,45
633,718,15,11,2,0,1,1,0,346145044,1,9951,0,8,2,1,2,1,45
634,658,15,11,2,0,1,0,0,346144921,0,8945,0,171,1,0,2,1,45
635,515,15,13,3,0,1,0,0,346144619,1,8554,0,1246,1,0,0,1,45
636,610,15,13,3,0,1,0,0,346144822,1,1988,0,1246,1,0,2,1,45
637,807,15,37,3,0,1,1,0,346145211,0,6372,0,1611,1,0,0,1,45
638,260,15,41,2,0,1,0,0,346144127,1,8945,1,1463,0,3,3,1,45
639,228,15,31,3,0,1,1,0,346144060,0,9909,0,2015,1,0,0,1,45
640,243,15,6,3,0,1,1,0,346144089,1,2413,0,1942,1,0,0,1,45
641,458,15,9,2,0,1,1,0,346144517,0,10839,0,8,2,1,2,1,45
642,609,15,11,2,0,1,1,0,346144821,1,10754,0,81,1,0,2,1,45
643,407,15,21,2,0,1,0,0,346144426,1,9562,0,14,1,0,2,1,45
644,762,15,31,3,0,1,0,0,346145126,1,5855,0,2015,1,0,0,1,45
645,264,15,67,2,0,1,0,0,346144137,1,10099,0,4122,0,3,2,1,45
646,740,15,219,2,0,1,1,0,346145084,0,9950,0,5322,0,3,2,1,45
647,831,15,10,1,1,2,0,0,346145263,1,1986,1,3698,0,3,0,1,45
648,608,15,54,2,0,1,1,0,346144818,0,8902,0,8,2,1,2,1,45
649,772,15,54,2,0,1,1,0,346145138,1,3188,0,8,2,1,0,1,45
650,593,15,102,3,0,1,0,0,346144780,1,5918,0,4242,2,3,2,1,45
651,733,15,38,3,0,1,0,0,346145072,0,829,0,1255,1,0,0,1,45
652,699,15,231,3,0,1,0,0,346145003,1,9907,0,3073,2,3,2,1,45
653,838,15,1,3,0,1,0,0,346006622,1,2411,0,1217,1,0,2,1,45
654,780,15,84,2,0,1,0,0,346145149,1,9707,1,8,2,1,1,1,45
655,581,15,95,3,0,1,1,0,346144755,1,9823,0,1324,1,0,0,1,45
656,721,15,98,3,0,1,0,0,346145049,1,9676,0,1278,1,0,0,1,45
657,441,15,58,3,0,1,0,0,345644722,1,1517,0,1907,0,3,2,1,45
658,803,15,123,2,0,1,1,0,346145203,0,8586,1,507,1,2,3,1,45
659,241,15,193,6,0,1,0,0,346144086,1,7794,1,3925,0,3,2,1,45
660,724,15,6,2,0,1,1,0,346145055,0,11433,1,1925,4,0,3,1,45
661,728,15,6,2,0,1,0,0,346145061,1,2153,0,1925,4,0,0,1,45
662,735,15,9,2,0,1,1,0,346145075,0,8941,0,8,2,1,2,1,45
